"transaction_id","store_id","employee_id","tran_time","payment_method_id"
22715,5,24,"2025-07-30 00:00:00",3
22716,3,18,"2025-04-22 00:00:00",3
22717,1,40,"2025-01-19 00:00:00",1
22718,1,28,"2025-05-16 00:00:00",4
22719,5,28,"2025-07-30 00:00:00",3
22720,2,40,"2025-02-15 00:00:00",1
22721,1,28,"2025-01-27 00:00:00",1
22722,3,14,"2025-03-28 00:00:00",4
22723,2,24,"2025-01-09 00:00:00",4
22724,5,24,"2025-07-05 00:00:00",3
22725,1,47,"2025-05-18 00:00:00",2
22726,2,7,"2025-04-18 00:00:00",4
22727,2,24,"2025-03-18 00:00:00",4
22728,5,28,"2025-07-21 00:00:00",3
22729,3,40,"2025-07-08 00:00:00",4
22730,3,28,"2025-05-25 00:00:00",4
22731,1,38,"2025-01-17 00:00:00",3
22732,4,14,"2025-01-21 00:00:00",4
22733,2,18,"2025-04-01 00:00:00",4
22734,1,18,"2025-01-24 00:00:00",3
22735,1,28,"2025-05-24 00:00:00",4
22736,4,24,"2025-03-19 00:00:00",2
22737,3,38,"2025-05-19 00:00:00",1
22738,3,24,"2025-05-26 00:00:00",4
22739,2,38,"2025-07-29 00:00:00",2
22740,3,46,"2025-05-11 00:00:00",2
22741,2,40,"2025-05-22 00:00:00",3
22742,4,14,"2025-06-19 00:00:00",4
22743,4,38,"2025-02-28 00:00:00",4
22744,3,7,"2025-04-06 00:00:00",3
22745,4,7,"2025-01-29 00:00:00",1
22746,5,3,"2025-03-15 00:00:00",2
22747,1,46,"2025-02-23 00:00:00",1
22748,3,24,"2025-04-06 00:00:00",5
22749,3,46,"2025-04-08 00:00:00",3
22750,4,7,"2025-07-28 00:00:00",4
22751,4,7,"2025-04-14 00:00:00",2
22752,4,14,"2025-03-25 00:00:00",3
22753,1,38,"2025-02-09 00:00:00",2
22754,2,18,"2025-04-02 00:00:00",4
22755,4,40,"2025-06-06 00:00:00",3
22756,4,40,"2025-07-23 00:00:00",2
22757,5,7,"2025-05-20 00:00:00",4
22758,3,40,"2025-04-30 00:00:00",3
22759,1,28,"2025-04-12 00:00:00",1
22760,3,24,"2025-02-19 00:00:00",2
22761,3,46,"2025-05-16 00:00:00",4
22762,5,40,"2025-01-11 00:00:00",2
22763,2,40,"2025-07-21 00:00:00",1
22764,1,7,"2025-01-11 00:00:00",5
22765,5,3,"2025-03-14 00:00:00",2
22766,2,24,"2025-01-11 00:00:00",4
22767,1,46,"2025-01-02 00:00:00",4
22768,2,40,"2025-07-13 00:00:00",3
22769,3,24,"2025-07-25 00:00:00",3
22770,4,18,"2025-02-28 00:00:00",1
22771,5,46,"2025-01-11 00:00:00",3
22772,2,18,"2025-07-17 00:00:00",4
22773,2,24,"2025-01-09 00:00:00",1
22774,2,3,"2025-02-23 00:00:00",5
22775,3,3,"2025-02-24 00:00:00",1
22776,4,3,"2025-02-19 00:00:00",2
22777,5,7,"2025-01-02 00:00:00",5
22778,3,14,"2025-03-13 00:00:00",1
22779,5,14,"2025-07-24 00:00:00",3
22780,1,14,"2025-05-28 00:00:00",5
22781,1,18,"2025-03-24 00:00:00",5
22782,1,18,"2025-06-19 00:00:00",4
22783,3,46,"2025-05-01 00:00:00",3
22784,3,38,"2025-05-23 00:00:00",2
22785,3,14,"2025-05-05 00:00:00",4
22786,4,14,"2025-02-23 00:00:00",2
22787,5,28,"2025-06-11 00:00:00",1
22788,3,47,"2025-02-28 00:00:00",3
22789,1,18,"2025-05-12 00:00:00",2
22790,2,3,"2025-04-27 00:00:00",4
22791,1,18,"2025-01-02 00:00:00",5
22792,4,18,"2025-07-13 00:00:00",3
22793,2,3,"2025-03-05 00:00:00",4
22794,4,28,"2025-01-12 00:00:00",4
22795,2,47,"2025-04-26 00:00:00",4
22796,1,28,"2025-07-18 00:00:00",4
22797,2,14,"2025-01-12 00:00:00",1
22798,2,3,"2025-03-11 00:00:00",4
22799,3,18,"2025-01-11 00:00:00",2
22800,2,7,"2025-02-24 00:00:00",4
22801,5,40,"2025-04-30 00:00:00",3
22802,5,28,"2025-03-16 00:00:00",4
22803,2,7,"2025-01-06 00:00:00",1
22804,5,18,"2025-05-20 00:00:00",4
22805,5,38,"2025-07-21 00:00:00",4
22806,4,24,"2025-03-11 00:00:00",3
22807,4,46,"2025-02-05 00:00:00",1
22808,1,28,"2025-04-11 00:00:00",3
22809,4,24,"2025-03-11 00:00:00",5
22810,1,14,"2025-06-07 00:00:00",1
22811,5,3,"2025-06-04 00:00:00",2
22812,4,47,"2025-03-03 00:00:00",2
22813,4,47,"2025-03-22 00:00:00",4
22814,3,7,"2025-06-29 00:00:00",2
22815,1,40,"2025-05-12 00:00:00",3
22816,1,14,"2025-04-01 00:00:00",3
22817,5,28,"2025-05-01 00:00:00",3
22818,4,24,"2025-05-30 00:00:00",4
22819,2,28,"2025-03-03 00:00:00",2
22820,5,7,"2025-04-15 00:00:00",1
22821,3,7,"2025-03-05 00:00:00",4
22822,3,24,"2025-01-19 00:00:00",4
22823,3,3,"2025-06-20 00:00:00",3
22824,3,28,"2025-03-29 00:00:00",1
22825,4,47,"2025-04-30 00:00:00",1
22826,4,38,"2025-02-10 00:00:00",1
22827,3,46,"2025-02-19 00:00:00",5
22828,1,46,"2025-02-12 00:00:00",1
22829,2,18,"2025-02-21 00:00:00",2
22830,1,18,"2025-02-15 00:00:00",1
22831,2,7,"2025-07-09 00:00:00",2
22832,5,18,"2025-06-29 00:00:00",3
22833,5,47,"2025-04-07 00:00:00",5
22834,2,24,"2025-07-04 00:00:00",4
22835,3,47,"2025-05-26 00:00:00",1
22836,1,3,"2025-07-17 00:00:00",2
22837,4,47,"2025-07-09 00:00:00",1
22838,1,28,"2025-03-22 00:00:00",2
22839,2,46,"2025-01-31 00:00:00",3
22840,2,46,"2025-06-06 00:00:00",1
22841,4,47,"2025-07-30 00:00:00",5
22842,4,24,"2025-01-08 00:00:00",1
22843,5,28,"2025-07-15 00:00:00",1
22844,1,47,"2025-02-25 00:00:00",3
22845,4,47,"2025-04-14 00:00:00",2
22846,1,47,"2025-04-19 00:00:00",3
22847,5,3,"2025-02-07 00:00:00",4
22848,4,47,"2025-04-22 00:00:00",4
22849,1,46,"2025-06-11 00:00:00",3
22850,4,46,"2025-07-07 00:00:00",2
22851,1,28,"2025-01-24 00:00:00",4
22852,5,47,"2025-01-31 00:00:00",2
22853,2,14,"2025-07-04 00:00:00",3
22854,3,38,"2025-04-23 00:00:00",1
22855,3,40,"2025-01-19 00:00:00",1
22856,2,7,"2025-07-26 00:00:00",3
22857,2,46,"2025-07-06 00:00:00",3
22858,1,47,"2025-04-13 00:00:00",1
22859,3,24,"2025-04-20 00:00:00",4
22860,1,47,"2025-06-28 00:00:00",3
22861,2,40,"2025-04-01 00:00:00",3
22862,5,18,"2025-07-18 00:00:00",1
22863,2,7,"2025-06-15 00:00:00",3
22864,5,46,"2025-03-12 00:00:00",3
22865,5,14,"2025-05-24 00:00:00",3
22866,1,18,"2025-05-05 00:00:00",2
22867,2,3,"2025-06-28 00:00:00",1
22868,5,3,"2025-03-08 00:00:00",1
22869,5,28,"2025-03-02 00:00:00",1
22870,3,24,"2025-04-24 00:00:00",1
22871,2,46,"2025-04-11 00:00:00",1
22872,1,40,"2025-07-10 00:00:00",4
22873,5,38,"2025-02-28 00:00:00",1
22874,4,18,"2025-07-16 00:00:00",1
22875,3,3,"2025-03-10 00:00:00",2
22876,5,7,"2025-06-26 00:00:00",4
22877,2,38,"2025-06-02 00:00:00",2
22878,3,3,"2025-07-13 00:00:00",4
22879,4,18,"2025-07-03 00:00:00",2
22880,3,40,"2025-01-24 00:00:00",5
22881,2,28,"2025-04-09 00:00:00",3
22882,1,47,"2025-03-23 00:00:00",1
22883,2,46,"2025-05-18 00:00:00",1
22884,3,14,"2025-02-01 00:00:00",2
22885,5,3,"2025-02-20 00:00:00",3
22886,2,24,"2025-05-03 00:00:00",4
22887,2,18,"2025-05-27 00:00:00",2
22888,2,28,"2025-07-01 00:00:00",1
22889,4,18,"2025-01-19 00:00:00",2
22890,4,40,"2025-01-17 00:00:00",3
22891,5,3,"2025-07-12 00:00:00",1
22892,5,46,"2025-02-18 00:00:00",4
22893,3,18,"2025-03-10 00:00:00",2
22894,3,47,"2025-02-24 00:00:00",4
22895,4,7,"2025-01-19 00:00:00",2
22896,4,7,"2025-02-04 00:00:00",3
22897,1,46,"2025-06-22 00:00:00",5
22898,4,18,"2025-07-30 00:00:00",3
22899,3,14,"2025-02-06 00:00:00",1
22900,1,28,"2025-04-24 00:00:00",4
22901,3,47,"2025-05-27 00:00:00",1
22902,3,46,"2025-04-11 00:00:00",1
22903,4,47,"2025-03-03 00:00:00",3
22904,5,18,"2025-07-11 00:00:00",4
22905,4,18,"2025-02-04 00:00:00",2
22906,5,40,"2025-04-20 00:00:00",3
22907,3,14,"2025-03-28 00:00:00",5
22908,2,40,"2025-07-16 00:00:00",1
22909,5,14,"2025-05-07 00:00:00",3
22910,5,7,"2025-05-09 00:00:00",4
22911,3,24,"2025-04-05 00:00:00",2
22912,5,24,"2025-02-27 00:00:00",1
22913,2,46,"2025-07-04 00:00:00",5
22914,1,14,"2025-02-25 00:00:00",4
22915,1,18,"2025-03-02 00:00:00",1
22916,1,24,"2025-02-09 00:00:00",5
22917,5,38,"2025-07-04 00:00:00",4
22918,4,3,"2025-04-26 00:00:00",2
22919,5,38,"2025-07-21 00:00:00",2
22920,2,7,"2025-06-04 00:00:00",4
22921,2,47,"2025-06-01 00:00:00",1
22922,1,3,"2025-01-22 00:00:00",3
22923,2,7,"2025-02-17 00:00:00",5
22924,4,18,"2025-06-05 00:00:00",1
22925,2,3,"2025-03-11 00:00:00",1
22926,1,18,"2025-04-14 00:00:00",5
22927,3,46,"2025-06-10 00:00:00",1
22928,1,38,"2025-05-20 00:00:00",3
22929,1,3,"2025-03-14 00:00:00",2
22930,3,24,"2025-04-03 00:00:00",1
22931,3,47,"2025-02-01 00:00:00",4
22932,3,47,"2025-07-30 00:00:00",1
22933,3,18,"2025-03-25 00:00:00",1
22934,5,18,"2025-03-10 00:00:00",4
22935,5,38,"2025-02-23 00:00:00",5
22936,5,28,"2025-05-14 00:00:00",4
22937,1,3,"2025-06-15 00:00:00",1
22938,2,18,"2025-04-12 00:00:00",1
22939,3,3,"2025-02-23 00:00:00",4
22940,5,3,"2025-02-12 00:00:00",1
22941,5,28,"2025-04-08 00:00:00",1
22942,1,46,"2025-04-28 00:00:00",5
22943,5,28,"2025-03-12 00:00:00",2
22944,5,40,"2025-03-10 00:00:00",2
22945,5,40,"2025-01-27 00:00:00",3
22946,3,24,"2025-04-16 00:00:00",4
22947,4,14,"2025-04-03 00:00:00",2
22948,2,18,"2025-04-15 00:00:00",1
22949,4,14,"2025-01-16 00:00:00",1
22950,4,47,"2025-03-08 00:00:00",4
22951,3,38,"2025-04-01 00:00:00",3
22952,2,38,"2025-04-21 00:00:00",2
22953,2,18,"2025-05-13 00:00:00",1
22954,2,47,"2025-07-24 00:00:00",4
22955,5,14,"2025-07-28 00:00:00",4
22956,2,24,"2025-03-28 00:00:00",1
22957,4,38,"2025-03-28 00:00:00",1
22958,3,46,"2025-04-03 00:00:00",1
22959,4,40,"2025-01-09 00:00:00",1
22960,3,14,"2025-05-15 00:00:00",2
22961,1,7,"2025-02-27 00:00:00",3
22962,1,38,"2025-06-16 00:00:00",1
22963,1,46,"2025-01-09 00:00:00",4
22964,5,40,"2025-02-26 00:00:00",1
22965,1,3,"2025-04-15 00:00:00",2
22966,1,47,"2025-06-18 00:00:00",2
22967,2,38,"2025-03-07 00:00:00",2
22968,5,38,"2025-01-18 00:00:00",5
22969,1,18,"2025-01-22 00:00:00",4
22970,1,18,"2025-01-05 00:00:00",2
22971,1,24,"2025-06-26 00:00:00",1
22972,2,38,"2025-03-16 00:00:00",4
22973,1,7,"2025-01-05 00:00:00",1
22974,3,7,"2025-02-16 00:00:00",4
22975,5,14,"2025-01-16 00:00:00",4
22976,1,24,"2025-03-12 00:00:00",4
22977,4,46,"2025-06-26 00:00:00",4
22978,2,28,"2025-06-14 00:00:00",2
22979,1,28,"2025-04-05 00:00:00",1
22980,1,28,"2025-01-20 00:00:00",4
22981,3,14,"2025-07-06 00:00:00",5
22982,3,28,"2025-07-23 00:00:00",4
22983,1,18,"2025-07-26 00:00:00",1
22984,1,40,"2025-01-31 00:00:00",5
22985,1,46,"2025-05-09 00:00:00",5
22986,5,7,"2025-05-26 00:00:00",4
22987,3,46,"2025-01-27 00:00:00",4
22988,5,7,"2025-05-20 00:00:00",4
22989,3,40,"2025-06-17 00:00:00",3
22990,1,38,"2025-01-18 00:00:00",2
22991,2,14,"2025-03-19 00:00:00",4
22992,3,14,"2025-02-15 00:00:00",4
22993,5,40,"2025-01-18 00:00:00",5
22994,2,46,"2025-05-29 00:00:00",4
22995,5,40,"2025-06-14 00:00:00",3
22996,1,3,"2025-03-13 00:00:00",1
22997,2,46,"2025-04-20 00:00:00",1
22998,2,38,"2025-03-02 00:00:00",1
22999,1,14,"2025-05-15 00:00:00",1
23000,2,40,"2025-07-10 00:00:00",3
23001,4,38,"2025-05-24 00:00:00",1
23002,3,3,"2025-06-30 00:00:00",2
23003,1,47,"2025-05-11 00:00:00",2
23004,3,14,"2025-05-30 00:00:00",4
23005,1,40,"2025-04-23 00:00:00",4
23006,5,46,"2025-02-24 00:00:00",3
23007,5,7,"2025-02-14 00:00:00",4
23008,2,14,"2025-01-16 00:00:00",1
23009,1,38,"2025-01-23 00:00:00",2
23010,3,3,"2025-04-09 00:00:00",1
23011,2,24,"2025-06-26 00:00:00",2
23012,4,24,"2025-05-02 00:00:00",5
23013,2,38,"2025-06-17 00:00:00",1
23014,2,47,"2025-03-26 00:00:00",3
23015,3,18,"2025-03-07 00:00:00",2
23016,3,18,"2025-05-22 00:00:00",2
23017,3,47,"2025-05-30 00:00:00",2
23018,2,24,"2025-01-09 00:00:00",3
23019,4,28,"2025-02-17 00:00:00",4
23020,3,38,"2025-07-04 00:00:00",1
23021,1,40,"2025-01-09 00:00:00",1
23022,3,28,"2025-06-09 00:00:00",2
23023,1,28,"2025-07-29 00:00:00",2
23024,4,18,"2025-01-13 00:00:00",4
23025,5,24,"2025-06-12 00:00:00",4
23026,1,47,"2025-02-19 00:00:00",2
23027,2,40,"2025-06-21 00:00:00",4
23028,2,7,"2025-01-14 00:00:00",3
23029,1,46,"2025-03-09 00:00:00",3
23030,4,40,"2025-03-06 00:00:00",3
23031,4,3,"2025-02-17 00:00:00",3
23032,2,46,"2025-06-20 00:00:00",1
23033,2,47,"2025-06-01 00:00:00",2
23034,1,18,"2025-06-14 00:00:00",2
23035,3,28,"2025-06-12 00:00:00",3
23036,3,40,"2025-07-30 00:00:00",2
23037,5,7,"2025-05-22 00:00:00",3
23038,2,3,"2025-02-15 00:00:00",1
23039,3,18,"2025-05-06 00:00:00",3
23040,4,46,"2025-04-23 00:00:00",4
23041,3,14,"2025-05-20 00:00:00",2
23042,3,46,"2025-07-21 00:00:00",3
23043,2,28,"2025-03-26 00:00:00",2
23044,1,38,"2025-02-18 00:00:00",4
23045,3,38,"2025-06-27 00:00:00",1
23046,5,47,"2025-04-21 00:00:00",1
23047,4,24,"2025-02-17 00:00:00",3
23048,2,3,"2025-07-10 00:00:00",2
23049,3,24,"2025-06-05 00:00:00",4
23050,5,18,"2025-01-06 00:00:00",3
23051,5,14,"2025-01-09 00:00:00",1
23052,2,14,"2025-02-08 00:00:00",1
23053,4,28,"2025-06-29 00:00:00",3
23054,5,40,"2025-01-31 00:00:00",4
23055,5,14,"2025-04-24 00:00:00",1
23056,1,38,"2025-06-04 00:00:00",3
23057,1,14,"2025-03-30 00:00:00",1
23058,5,47,"2025-04-08 00:00:00",3
23059,5,40,"2025-07-01 00:00:00",4
23060,4,38,"2025-02-20 00:00:00",4
23061,5,24,"2025-04-19 00:00:00",3
23062,2,28,"2025-03-27 00:00:00",2
23063,3,40,"2025-02-12 00:00:00",4
23064,5,47,"2025-02-25 00:00:00",4
23065,3,18,"2025-01-13 00:00:00",4
23066,5,47,"2025-06-16 00:00:00",3
23067,5,38,"2025-01-19 00:00:00",2
23068,1,3,"2025-01-16 00:00:00",1
23069,3,7,"2025-07-27 00:00:00",4
23070,3,14,"2025-07-02 00:00:00",4
23071,3,3,"2025-07-31 00:00:00",3
23072,2,14,"2025-04-01 00:00:00",3
23073,2,28,"2025-07-17 00:00:00",1
23074,5,14,"2025-06-29 00:00:00",1
23075,2,18,"2025-06-22 00:00:00",1
23076,4,38,"2025-07-21 00:00:00",3
23077,3,40,"2025-01-15 00:00:00",3
23078,3,24,"2025-04-21 00:00:00",2
23079,4,40,"2025-07-13 00:00:00",2
23080,4,40,"2025-04-27 00:00:00",3
23081,5,40,"2025-03-30 00:00:00",1
23082,1,40,"2025-03-30 00:00:00",3
23083,3,28,"2025-02-14 00:00:00",2
23084,3,40,"2025-07-03 00:00:00",2
23085,3,47,"2025-03-31 00:00:00",2
23086,2,7,"2025-07-30 00:00:00",1
23087,3,40,"2025-01-04 00:00:00",1
23088,5,38,"2025-06-13 00:00:00",1
23089,5,3,"2025-05-13 00:00:00",2
23090,1,38,"2025-02-15 00:00:00",2
23091,3,47,"2025-07-07 00:00:00",2
23092,3,28,"2025-07-07 00:00:00",3
23093,3,7,"2025-05-10 00:00:00",4
23094,4,28,"2025-01-10 00:00:00",3
23095,3,7,"2025-06-23 00:00:00",4
23096,1,24,"2025-01-16 00:00:00",3
23097,5,24,"2025-07-18 00:00:00",3
23098,3,14,"2025-04-23 00:00:00",5
23099,2,46,"2025-07-06 00:00:00",2
23100,3,38,"2025-05-21 00:00:00",2
23101,3,28,"2025-06-05 00:00:00",3
23102,4,46,"2025-02-27 00:00:00",4
23103,3,38,"2025-01-10 00:00:00",3
23104,3,3,"2025-01-19 00:00:00",2
23105,1,24,"2025-07-13 00:00:00",3
23106,4,40,"2025-03-25 00:00:00",1
23107,3,7,"2025-01-07 00:00:00",2
23108,1,18,"2025-01-19 00:00:00",3
23109,2,3,"2025-03-24 00:00:00",4
23110,3,18,"2025-04-13 00:00:00",3
23111,4,18,"2025-01-30 00:00:00",2
23112,4,3,"2025-07-09 00:00:00",3
23113,5,47,"2025-05-23 00:00:00",1
23114,1,28,"2025-01-13 00:00:00",4
23115,4,7,"2025-06-07 00:00:00",3
23116,3,38,"2025-03-02 00:00:00",3
23117,3,14,"2025-06-23 00:00:00",1
23118,1,18,"2025-04-15 00:00:00",3
23119,4,47,"2025-06-29 00:00:00",3
23120,5,46,"2025-03-24 00:00:00",4
23121,5,14,"2025-05-16 00:00:00",3
23122,3,47,"2025-06-29 00:00:00",4
23123,4,28,"2025-06-09 00:00:00",1
23124,4,38,"2025-01-19 00:00:00",1
23125,4,3,"2025-01-14 00:00:00",1
23126,5,46,"2025-01-09 00:00:00",2
23127,3,40,"2025-07-31 00:00:00",5
23128,3,3,"2025-02-23 00:00:00",3
23129,2,14,"2025-06-06 00:00:00",4
23130,5,47,"2025-02-03 00:00:00",1
23131,3,7,"2025-03-02 00:00:00",2
23132,3,46,"2025-05-24 00:00:00",3
23133,5,28,"2025-06-30 00:00:00",3
23134,1,38,"2025-04-18 00:00:00",2
23135,3,47,"2025-05-03 00:00:00",2
23136,2,47,"2025-02-16 00:00:00",1
23137,1,7,"2025-03-03 00:00:00",4
23138,2,46,"2025-04-09 00:00:00",1
23139,4,47,"2025-04-03 00:00:00",3
23140,2,3,"2025-07-11 00:00:00",2
23141,4,18,"2025-03-04 00:00:00",4
23142,1,18,"2025-05-22 00:00:00",4
23143,5,28,"2025-04-03 00:00:00",1
23144,2,40,"2025-03-27 00:00:00",2
23145,4,28,"2025-01-22 00:00:00",2
23146,5,3,"2025-03-14 00:00:00",3
23147,3,28,"2025-05-30 00:00:00",4
23148,3,24,"2025-06-07 00:00:00",1
23149,2,47,"2025-07-14 00:00:00",1
23150,4,18,"2025-01-24 00:00:00",4
23151,4,14,"2025-04-22 00:00:00",1
23152,1,46,"2025-04-28 00:00:00",4
23153,1,14,"2025-05-14 00:00:00",1
23154,3,3,"2025-03-05 00:00:00",4
23155,2,38,"2025-04-16 00:00:00",5
23156,2,47,"2025-06-14 00:00:00",1
23157,2,24,"2025-03-05 00:00:00",2
23158,5,38,"2025-05-01 00:00:00",2
23159,4,14,"2025-07-10 00:00:00",4
23160,3,47,"2025-03-09 00:00:00",3
23161,5,47,"2025-06-13 00:00:00",4
23162,4,46,"2025-03-01 00:00:00",1
23163,3,7,"2025-03-12 00:00:00",1
23164,4,18,"2025-06-10 00:00:00",2
23165,3,46,"2025-02-03 00:00:00",5
23166,4,24,"2025-04-03 00:00:00",4
23167,4,28,"2025-05-23 00:00:00",4
23168,1,24,"2025-01-13 00:00:00",2
23169,2,46,"2025-05-12 00:00:00",1
23170,2,46,"2025-07-02 00:00:00",3
23171,2,24,"2025-01-03 00:00:00",1
23172,3,24,"2025-01-29 00:00:00",3
23173,5,7,"2025-03-16 00:00:00",1
23174,2,38,"2025-02-08 00:00:00",4
23175,4,28,"2025-05-15 00:00:00",3
23176,2,47,"2025-01-26 00:00:00",2
23177,1,14,"2025-06-05 00:00:00",1
23178,3,28,"2025-06-11 00:00:00",1
23179,4,28,"2025-05-18 00:00:00",5
23180,5,24,"2025-03-22 00:00:00",4
23181,3,47,"2025-06-05 00:00:00",1
23182,1,24,"2025-03-12 00:00:00",1
23183,5,18,"2025-06-05 00:00:00",1
23184,1,28,"2025-06-28 00:00:00",4
23185,1,47,"2025-06-12 00:00:00",1
23186,5,24,"2025-03-15 00:00:00",3
23187,2,7,"2025-03-03 00:00:00",3
23188,3,40,"2025-05-10 00:00:00",2
23189,3,46,"2025-05-29 00:00:00",1
23190,1,40,"2025-01-27 00:00:00",1
23191,1,47,"2025-06-30 00:00:00",2
23192,5,47,"2025-03-08 00:00:00",1
23193,4,3,"2025-07-10 00:00:00",1
23194,3,18,"2025-06-17 00:00:00",2
23195,2,28,"2025-03-09 00:00:00",1
23196,5,47,"2025-05-06 00:00:00",4
23197,2,18,"2025-04-13 00:00:00",4
23198,3,24,"2025-07-14 00:00:00",4
23199,1,28,"2025-05-17 00:00:00",3
23200,3,3,"2025-01-17 00:00:00",2
23201,1,3,"2025-02-14 00:00:00",3
23202,4,38,"2025-03-25 00:00:00",4
23203,1,24,"2025-06-03 00:00:00",4
23204,1,28,"2025-05-02 00:00:00",5
23205,3,18,"2025-02-06 00:00:00",2
23206,4,3,"2025-01-14 00:00:00",1
23207,5,18,"2025-01-17 00:00:00",1
23208,1,14,"2025-05-30 00:00:00",4
23209,4,38,"2025-03-26 00:00:00",4
23210,1,14,"2025-07-25 00:00:00",3
23211,4,40,"2025-07-21 00:00:00",3
23212,2,7,"2025-03-24 00:00:00",2
23213,2,28,"2025-01-02 00:00:00",4
23214,2,7,"2025-03-26 00:00:00",2
23215,5,28,"2025-03-08 00:00:00",2
23216,5,14,"2025-01-30 00:00:00",2
23217,3,18,"2025-05-10 00:00:00",3
23218,4,46,"2025-04-04 00:00:00",2
23219,4,38,"2025-06-24 00:00:00",4
23220,5,47,"2025-05-15 00:00:00",1
23221,4,7,"2025-04-27 00:00:00",1
23222,3,24,"2025-05-14 00:00:00",2
23223,2,46,"2025-03-20 00:00:00",3
23224,1,28,"2025-05-02 00:00:00",1
23225,2,28,"2025-02-28 00:00:00",3
23226,2,7,"2025-03-02 00:00:00",2
23227,5,14,"2025-03-08 00:00:00",2
23228,5,47,"2025-06-21 00:00:00",4
23229,3,18,"2025-02-22 00:00:00",1
23230,3,18,"2025-01-08 00:00:00",1
23231,2,7,"2025-06-26 00:00:00",4
23232,4,3,"2025-01-23 00:00:00",2
23233,2,40,"2025-05-31 00:00:00",2
23234,1,40,"2025-01-25 00:00:00",2
23235,4,24,"2025-03-02 00:00:00",2
23236,5,47,"2025-03-22 00:00:00",2
23237,1,46,"2025-03-28 00:00:00",4
23238,1,18,"2025-01-28 00:00:00",3
23239,5,47,"2025-02-09 00:00:00",2
23240,2,24,"2025-06-23 00:00:00",4
23241,2,24,"2025-01-28 00:00:00",4
23242,3,47,"2025-06-25 00:00:00",1
23243,3,28,"2025-07-22 00:00:00",4
23244,5,14,"2025-05-09 00:00:00",2
23245,5,18,"2025-07-30 00:00:00",1
23246,4,28,"2025-05-10 00:00:00",1
23247,2,47,"2025-05-01 00:00:00",4
23248,5,47,"2025-05-27 00:00:00",2
23249,3,47,"2025-03-06 00:00:00",2
23250,1,7,"2025-02-02 00:00:00",1
23251,1,40,"2025-04-21 00:00:00",2
23252,2,18,"2025-05-11 00:00:00",4
23253,1,40,"2025-06-11 00:00:00",4
23254,5,28,"2025-06-17 00:00:00",2
23255,2,28,"2025-06-16 00:00:00",2
23256,2,24,"2025-05-10 00:00:00",1
23257,1,46,"2025-07-19 00:00:00",4
23258,5,14,"2025-03-07 00:00:00",4
23259,5,28,"2025-06-09 00:00:00",4
23260,2,18,"2025-04-01 00:00:00",2
23261,3,28,"2025-04-14 00:00:00",3
23262,3,28,"2025-01-06 00:00:00",2
23263,5,18,"2025-06-25 00:00:00",3
23264,1,28,"2025-02-27 00:00:00",3
23265,2,14,"2025-04-07 00:00:00",3
23266,2,18,"2025-04-28 00:00:00",3
23267,3,3,"2025-04-03 00:00:00",2
23268,3,40,"2025-04-26 00:00:00",4
23269,3,14,"2025-06-26 00:00:00",4
23270,1,46,"2025-05-15 00:00:00",1
23271,5,3,"2025-03-17 00:00:00",4
23272,4,18,"2025-01-27 00:00:00",1
23273,2,46,"2025-07-27 00:00:00",3
23274,2,40,"2025-03-11 00:00:00",1
23275,5,46,"2025-07-27 00:00:00",3
23276,4,3,"2025-05-25 00:00:00",3
23277,2,18,"2025-02-02 00:00:00",1
23278,1,14,"2025-03-05 00:00:00",4
23279,5,24,"2025-03-24 00:00:00",3
23280,1,7,"2025-03-24 00:00:00",1
23281,1,47,"2025-03-09 00:00:00",5
23282,2,40,"2025-06-13 00:00:00",4
23283,2,7,"2025-07-08 00:00:00",4
23284,4,3,"2025-07-29 00:00:00",3
23285,2,40,"2025-07-28 00:00:00",2
23286,3,18,"2025-05-31 00:00:00",2
23287,3,47,"2025-04-02 00:00:00",2
23288,4,38,"2025-07-18 00:00:00",2
23289,4,47,"2025-06-03 00:00:00",3
23290,1,38,"2025-01-31 00:00:00",3
23291,3,38,"2025-01-15 00:00:00",2
23292,1,18,"2025-07-18 00:00:00",4
23293,2,40,"2025-02-26 00:00:00",3
23294,3,7,"2025-05-04 00:00:00",2
23295,3,46,"2025-05-26 00:00:00",4
23296,3,3,"2025-05-31 00:00:00",3
23297,4,3,"2025-05-18 00:00:00",1
23298,1,28,"2025-07-04 00:00:00",1
23299,2,18,"2025-06-10 00:00:00",5
23300,1,28,"2025-05-09 00:00:00",3
23301,1,47,"2025-05-04 00:00:00",5
23302,1,47,"2025-05-28 00:00:00",1
23303,5,47,"2025-02-28 00:00:00",2
23304,5,24,"2025-05-07 00:00:00",4
23305,4,38,"2025-07-04 00:00:00",1
23306,4,28,"2025-07-27 00:00:00",4
23307,5,38,"2025-04-06 00:00:00",4
23308,5,24,"2025-03-31 00:00:00",2
23309,2,28,"2025-01-19 00:00:00",1
23310,5,7,"2025-05-08 00:00:00",3
23311,4,47,"2025-03-07 00:00:00",1
23312,1,7,"2025-03-31 00:00:00",4
23313,5,24,"2025-06-28 00:00:00",2
23314,5,24,"2025-03-29 00:00:00",3
23315,2,14,"2025-04-03 00:00:00",1
23316,2,3,"2025-01-08 00:00:00",1
23317,1,14,"2025-07-20 00:00:00",4
23318,2,40,"2025-01-08 00:00:00",3
23319,1,38,"2025-04-05 00:00:00",3
23320,3,47,"2025-02-08 00:00:00",4
23321,3,7,"2025-04-02 00:00:00",2
