"store_id","product_sku","quantity_in_stock","reorder_threshold"
3,"15-846-7959",247,50
3,"15-884-7413",258,50
3,"15-905-7750",379,50
3,"15-907-3681",297,50
3,"16-187-5729",235,25
3,"16-354-8122",236,20
3,"16-380-0753",278,50
3,"16-499-5059",382,50
3,"16-632-1308",291,25
3,"17-002-4721",403,50
3,"17-022-9721",232,50
3,"17-236-0566",266,50
3,"17-253-5688",322,20
3,"17-274-6898",407,20
3,"17-395-1121",297,50
3,"17-493-4579",391,40
3,"17-504-3699",290,50
3,"17-647-0503",360,35
3,"18-107-7886",414,20
3,"18-199-5799",248,20
3,"18-278-2383",429,20
3,"19-021-5024",392,50
3,"19-112-1616",246,50
3,"19-214-5762",378,50
3,"19-244-9890",229,25
3,"19-323-0506",388,35
3,"19-377-5021",457,35
3,"19-672-8982",252,20
3,"19-854-3663",358,50
3,"20-022-3173",366,40
3,"20-031-0532",418,50
3,"20-054-3716",258,20
3,"20-225-3930",419,25
3,"20-325-1965",252,50
3,"20-387-7746",399,40
3,"20-405-4865",357,20
3,"20-448-2972",419,50
3,"21-013-3508",395,50
3,"21-120-6238",360,40
3,"21-252-1360",303,20
3,"21-633-8696",237,40
3,"21-650-9319",328,20
3,"21-693-8216",342,20
3,"21-718-6746",333,50
3,"21-809-7115",283,40
3,"21-816-1004",373,25
3,"21-890-2826",333,20
3,"22-083-3347",388,40
3,"22-141-9798",373,40
3,"22-266-9291",350,35
3,"22-319-1377",362,40
3,"22-329-7791",302,50
3,"22-621-2774",396,50
3,"22-760-4605",277,20
3,"22-778-3553",341,20
3,"22-849-2551",372,50
3,"22-895-6595",310,40
3,"23-070-2433",262,40
3,"23-265-8144",309,20
3,"23-395-3157",405,20
3,"24-009-1208",354,25
3,"24-143-4957",353,20
3,"24-228-6840",256,25
3,"24-310-9184",259,20
3,"24-364-3341",414,20
3,"24-478-8277",328,20
3,"24-571-1080",387,50
3,"24-579-6500",325,35
3,"24-972-6969",389,20
3,"24-975-4231",346,50
3,"24-989-3302",409,50
3,"25-010-9478",336,50
3,"25-349-7974",327,50
3,"25-353-2067",258,50
3,"25-522-6043",328,20
3,"25-911-7736",428,50
3,"26-000-1012",318,20
3,"26-010-9519",412,35
3,"26-031-8070",407,20
3,"26-134-9069",308,20
3,"26-161-6692",399,50
3,"26-456-1992",339,35
3,"26-535-4727",343,35
3,"26-629-5920",354,20
3,"26-690-3784",301,50
3,"26-799-3714",257,25
3,"27-216-9671",265,20
3,"27-269-5260",405,50
3,"27-387-0428",414,35
3,"27-389-3529",292,35
3,"27-442-3654",336,25
3,"27-459-0724",323,20
3,"27-474-0056",368,50
3,"27-495-1912",214,50
3,"27-635-8394",368,50
3,"27-681-5588",262,35
3,"27-757-4489",278,20
3,"27-783-5470",384,20
3,"27-881-1177",274,25
3,"28-003-8065",377,40
3,"28-044-4102",269,50
3,"28-107-4953",373,20
3,"28-146-2641",392,20
3,"28-185-7303",433,25
3,"28-197-9246",378,40
3,"28-275-5901",424,35
3,"28-505-8317",432,50
3,"28-608-0039",454,50
3,"28-824-9017",433,35
3,"28-956-1320",435,20
3,"28-968-4195",279,50
3,"28-986-8001",438,50
3,"29-017-6255",309,50
3,"29-092-3453",326,50
3,"29-135-0791",321,40
3,"29-205-1132",260,40
3,"29-344-3658",402,50
3,"29-377-7040",376,40
3,"29-436-6570",282,20
3,"29-592-7315",372,40
3,"29-741-8132",295,50
3,"29-756-7042",352,20
3,"29-823-6004",390,50
3,"29-875-6900",262,50
3,"29-896-7926",407,40
3,"30-429-2162",343,40
3,"30-591-7275",245,40
3,"30-806-3823",267,40
3,"30-832-5429",270,20
3,"30-964-2694",343,50
3,"30-996-2526",252,50
3,"31-211-5803",230,20
3,"31-255-9616",380,35
3,"31-387-5020",254,20
3,"31-403-6234",289,35
3,"31-608-1445",280,50
3,"31-627-6025",233,20
3,"31-745-6850",297,50
3,"31-746-4951",339,40
3,"31-803-5001",344,50
3,"31-969-4614",249,25
3,"32-261-0008",410,20
3,"32-270-1385",312,50
3,"32-676-1026",438,35
3,"32-933-0329",258,50
3,"32-987-5559",430,25
3,"33-335-9140",364,20
3,"33-440-2588",391,50
3,"33-507-9886",420,50
3,"33-670-6797",426,35
3,"33-807-7247",267,20
3,"34-075-0371",347,50
3,"34-086-3222",250,50
3,"34-110-1040",408,50
3,"34-131-8805",343,20
3,"34-369-7712",282,50
3,"34-538-1180",379,20
3,"34-547-0827",311,40
3,"34-709-9237",344,50
3,"34-861-4446",334,20
3,"34-928-2775",429,50
3,"35-031-1497",403,25
3,"35-257-9312",381,20
3,"35-299-0889",322,20
3,"35-328-8392",292,40
3,"35-353-4068",291,40
3,"35-529-2933",360,50
3,"35-621-2546",453,20
3,"35-835-5591",255,35
3,"36-127-4273",442,20
3,"36-177-0573",378,20
3,"36-296-9609",255,20
3,"36-330-5036",432,35
3,"36-372-2295",381,40
3,"36-383-3677",439,20
3,"36-531-4087",354,40
3,"36-636-4873",435,40
3,"36-679-4670",302,50
3,"36-840-2728",393,35
3,"36-899-5324",382,50
3,"36-918-2937",377,25
3,"37-064-7275",328,25
3,"37-246-0018",394,50
3,"37-248-6266",327,50
3,"37-567-3218",292,40
3,"37-606-0510",269,20
3,"37-610-1999",347,35
3,"37-666-3902",268,50
3,"37-709-3532",423,50
3,"38-049-9319",438,20
3,"38-390-2115",388,50
3,"38-417-4656",220,40
3,"38-555-9147",443,25
3,"38-617-7226",249,50
3,"38-655-2312",387,50
3,"38-664-2155",288,50
3,"38-732-7667",332,50
3,"38-822-8005",257,50
3,"38-924-3007",418,50
3,"39-192-3521",258,25
3,"39-232-5341",263,40
3,"39-315-3936",397,20
3,"39-358-3340",246,40
3,"39-449-0772",326,20
3,"39-479-5147",382,35
3,"39-629-5554",252,20
3,"39-810-2042",402,40
3,"39-913-2999",256,20
3,"40-003-7322",339,40
3,"40-021-2400",280,50
3,"40-126-0515",398,50
3,"40-205-8252",262,20
3,"40-462-2952",343,35
3,"40-630-1431",345,50
3,"40-681-9981",412,25
3,"40-683-0283",318,40
3,"40-751-8635",360,50
3,"40-793-7235",302,20
3,"40-795-0753",354,40
3,"40-810-9261",397,25
3,"40-860-4532",442,25
3,"40-902-1995",307,50
3,"40-913-9772",309,20
3,"40-997-2786",353,20
3,"41-131-3841",272,40
3,"41-237-5498",237,20
3,"41-240-8856",296,35
3,"41-316-8427",419,40
3,"41-475-5305",327,20
3,"41-526-4036",392,20
3,"41-538-3129",309,20
3,"41-594-5069",398,20
3,"41-729-5410",290,35
3,"41-735-9837",412,25
3,"42-141-5718",266,20
3,"42-175-1648",402,50
3,"42-220-9305",342,40
3,"42-495-7698",350,40
3,"42-674-3917",361,40
3,"42-879-9478",409,35
3,"42-887-6557",353,40
3,"42-907-6946",299,20
3,"43-153-8268",393,20
3,"43-164-5984",333,20
3,"43-193-9915",249,20
3,"43-469-7551",343,25
3,"43-670-8544",450,50
3,"43-693-2092",409,20
3,"43-703-9939",396,50
3,"43-851-9440",310,50
3,"43-893-5408",281,40
3,"43-910-2342",422,50
3,"44-112-3331",243,35
3,"44-128-2185",380,40
3,"44-305-1866",397,20
3,"44-368-7112",265,20
3,"44-408-7594",315,50
3,"44-476-0390",215,50
3,"44-480-9446",298,20
3,"44-538-3366",239,35
3,"44-546-5713",247,50
3,"44-552-3909",376,50
3,"44-634-8292",270,40
3,"44-637-5512",395,50
3,"45-050-4720",363,40
3,"45-172-7012",251,50
3,"45-194-4094",369,50
3,"45-317-9731",349,20
3,"45-380-4627",305,50
3,"45-402-0421",398,20
3,"45-634-0679",307,35
3,"45-852-2446",340,35
3,"45-992-5653",369,40
3,"46-083-7058",330,35
3,"46-255-3073",439,35
3,"46-415-8633",401,50
3,"46-436-5351",267,25
3,"46-452-9419",406,20
3,"46-496-2930",406,50
3,"46-520-1819",427,40
3,"46-622-3434",334,40
3,"46-632-8420",363,20
3,"46-753-8430",352,20
3,"46-911-1159",359,50
3,"46-931-6897",358,20
3,"47-221-2470",425,50
3,"47-221-3391",446,25
3,"47-441-7682",306,20
3,"47-548-6500",306,50
3,"47-554-5780",254,35
3,"47-578-4161",329,35
3,"47-581-0363",353,20
3,"47-663-5703",258,40
3,"47-749-3277",260,40
3,"47-802-5023",281,35
3,"47-843-8207",231,50
3,"47-866-6589",316,20
3,"48-193-1199",338,20
3,"48-242-8445",279,50
3,"48-289-0604",339,20
3,"48-414-6162",411,25
3,"48-427-0551",301,25
3,"48-461-3742",371,50
3,"48-770-6319",406,20
3,"48-789-9187",292,50
3,"48-957-8596",239,50
3,"49-199-6836",288,50
3,"49-311-3063",396,50
3,"49-377-9731",374,50
3,"49-526-7806",348,50
3,"49-570-8214",288,20
3,"49-579-4325",408,20
3,"49-730-0159",256,20
3,"49-861-7823",394,50
3,"49-891-4927",242,20
3,"49-919-8798",350,20
3,"50-329-3145",423,20
3,"50-329-3360",234,40
3,"50-364-5828",446,50
3,"50-679-2072",259,20
3,"50-772-2613",237,20
3,"50-930-4751",408,35
3,"50-942-2409",415,50
3,"51-000-8113",406,25
3,"51-069-0489",435,40
3,"51-273-4240",368,20
3,"51-312-8608",262,20
3,"51-459-5630",315,20
3,"51-469-4611",407,40
3,"51-572-5497",268,50
3,"51-583-6029",354,20
3,"51-761-6320",255,20
3,"51-934-9117",423,35
3,"52-029-2382",409,20
3,"52-123-8039",430,50
3,"52-392-5312",373,40
3,"52-402-9245",261,50
3,"52-481-5224",388,50
3,"52-797-6961",248,35
3,"53-008-2419",383,40
3,"53-050-8242",378,35
3,"53-080-8252",300,20
3,"53-146-9979",419,40
3,"53-151-5726",358,50
3,"53-446-8243",254,50
3,"53-667-4109",279,50
3,"53-680-5293",403,20
3,"53-710-7630",361,40
3,"53-805-9523",402,20
3,"53-930-2215",420,20
3,"54-109-8062",396,40
3,"54-281-3746",274,50
3,"54-374-9986",397,20
3,"54-708-7327",427,40
3,"54-758-4622",393,20
3,"54-822-9009",324,40
3,"54-830-6971",371,35
3,"55-154-4728",399,25
3,"55-164-7723",294,35
3,"55-522-8242",394,20
3,"55-631-7937",268,20
3,"55-680-0982",414,25
3,"55-697-5242",257,20
3,"55-803-3964",404,40
3,"55-936-2406",246,40
3,"56-054-8664",346,50
3,"56-191-6497",303,40
3,"56-303-5256",433,40
3,"56-635-6764",260,20
3,"56-657-4387",268,20
3,"56-668-5370",306,20
3,"56-810-0550",336,35
3,"56-831-6199",417,35
3,"56-894-3733",255,20
3,"56-937-8675",350,20
3,"57-101-0060",394,40
3,"57-167-0669",319,35
3,"57-359-3397",346,50
3,"57-394-1587",388,40
3,"57-394-4703",364,25
3,"57-437-1828",367,50
3,"57-562-2358",322,25
3,"57-613-5779",338,20
3,"57-763-5501",345,35
3,"57-779-4955",334,40
3,"57-861-4379",310,20
3,"57-903-6434",250,50
3,"58-005-5343",378,50
3,"58-063-8633",301,50
3,"58-122-2282",419,25
3,"58-182-6781",246,20
3,"58-229-1358",389,20
3,"58-946-5152",452,40
3,"59-075-2457",308,20
3,"59-725-4038",267,25
3,"59-857-6577",350,20
3,"60-198-7050",423,25
3,"60-285-3783",237,50
3,"60-311-5701",253,20
3,"60-327-4114",266,20
3,"60-343-3288",387,35
3,"60-343-7973",385,20
3,"60-550-4771",350,35
3,"60-632-8752",420,20
3,"60-644-6596",276,35
3,"60-771-0879",257,50
3,"60-911-3745",365,40
3,"61-293-6327",298,35
3,"61-317-9944",352,20
3,"61-582-7399",410,50
3,"61-607-7622",350,20
3,"61-680-9496",403,50
3,"61-796-6540",427,20
3,"61-827-4098",353,35
3,"62-100-2245",251,20
3,"62-393-9939",262,20
3,"62-509-0666",257,40
3,"62-777-6010",260,40
3,"62-795-7801",329,20
3,"62-816-8794",316,40
3,"62-998-7250",257,20
3,"63-162-9244",423,50
3,"63-168-6018",308,50
3,"63-270-7076",237,20
3,"63-822-5278",282,50
3,"63-874-9747",237,50
3,"63-890-1246",300,20
3,"63-897-8088",249,50
3,"63-918-8253",320,50
3,"63-936-0145",291,50
3,"63-956-0739",320,25
3,"64-109-7362",337,35
3,"64-119-7804",251,50
3,"64-418-8356",365,20
3,"64-478-4745",357,50
3,"64-854-8664",267,20
3,"65-145-9672",365,40
3,"65-235-7676",286,20
3,"65-282-0419",430,25
3,"65-368-2479",314,20
3,"65-527-9488",310,50
3,"65-644-1394",405,50
3,"65-674-6076",305,20
3,"65-718-0492",440,20
3,"65-759-3721",251,20
3,"65-780-5622",385,20
3,"65-854-9364",260,40
3,"65-867-4029",266,50
3,"66-312-5511",353,35
3,"66-327-2821",305,20
3,"66-378-7532",265,50
3,"66-627-9752",300,35
3,"66-716-8221",382,20
3,"66-806-6051",307,20
3,"66-993-4234",388,50
3,"67-025-1245",325,50
3,"67-027-7269",261,50
3,"67-130-4114",431,50
3,"67-248-6306",316,50
3,"67-270-7464",270,40
3,"67-382-4435",297,50
3,"67-512-9754",336,20
3,"67-546-1568",384,20
3,"67-625-9704",237,35
3,"67-710-5120",335,40
3,"67-984-5368",392,20
3,"68-418-6724",387,20
3,"68-436-1268",423,20
3,"68-636-4774",277,50
3,"68-732-5919",354,40
3,"68-734-1585",389,50
3,"68-761-6907",324,50
3,"68-973-8812",220,50
3,"68-977-2498",352,50
3,"68-977-6854",298,50
3,"69-171-1305",250,40
3,"69-287-9113",351,50
3,"69-468-5468",428,20
3,"69-561-2496",265,50
3,"69-578-7930",261,40
3,"69-674-5387",231,20
3,"69-743-0161",302,40
3,"69-834-2874",329,20
3,"69-895-3397",381,50
3,"70-005-5970",320,50
3,"70-145-2550",271,50
3,"70-149-6756",355,20
3,"70-534-7796",362,50
3,"70-542-4269",381,20
3,"70-587-1204",320,40
3,"70-612-2531",379,50
3,"70-815-4015",282,20
3,"70-854-6891",266,20
3,"70-871-4536",277,20
3,"71-015-9181",401,50
3,"71-067-3278",266,35
3,"71-074-6292",302,20
3,"71-085-4290",257,50
3,"71-300-2191",290,50
3,"71-436-5841",270,50
3,"71-516-1996",246,20
3,"71-594-6552",432,40
3,"71-631-5875",265,35
3,"71-954-4501",417,35
3,"71-999-2404",271,50
3,"72-066-4597",388,50
3,"72-404-5581",356,40
3,"72-780-6006",285,20
3,"72-810-9753",331,20
3,"72-970-0239",403,20
3,"72-989-2512",364,50
3,"73-010-8323",284,35
3,"73-117-6105",319,40
3,"73-118-1117",269,20
3,"73-401-5721",378,35
3,"73-561-2867",361,20
3,"73-567-6194",419,20
3,"73-751-4393",381,50
3,"73-874-7534",434,50
3,"73-942-0508",399,50
3,"73-997-6251",317,50
3,"74-132-5528",415,50
3,"74-181-4135",253,20
3,"74-234-0628",340,40
3,"74-294-3760",449,20
3,"74-305-1263",314,25
3,"74-404-0582",396,50
3,"74-430-8245",379,50
3,"74-548-9313",388,50
3,"74-562-7431",350,20
3,"74-587-2065",379,50
3,"74-610-2295",381,25
3,"74-642-2435",245,50
3,"74-666-5671",328,35
3,"74-711-7160",296,40
3,"74-818-3306",244,50
3,"74-845-3299",251,25
3,"74-943-9034",308,20
3,"75-029-9003",359,20
3,"75-080-4909",268,20
3,"75-094-1179",322,20
3,"75-152-8731",393,50
3,"75-672-4378",252,50
3,"75-927-9108",262,50
3,"76-027-4850",367,50
3,"76-070-1411",355,20
3,"76-090-4411",366,20
3,"76-264-0748",368,50
3,"76-325-9093",413,20
3,"76-340-4432",377,50
3,"76-401-7083",405,50
3,"76-459-2392",251,20
3,"76-476-9996",342,20
3,"76-540-6407",253,50
3,"76-584-4790",252,20
3,"76-623-7844",317,20
3,"76-854-0095",397,40
3,"76-954-1442",436,25
3,"77-013-1553",363,20
3,"77-224-2227",259,40
3,"77-312-6317",314,50
3,"77-377-1659",375,40
3,"77-777-4536",348,40
3,"77-827-0820",427,20
3,"77-937-1108",316,40
3,"77-959-1018",278,50
3,"78-237-0277",415,25
3,"78-362-8578",431,50
3,"78-614-4402",401,50
3,"78-953-2073",276,20
3,"78-956-4737",413,40
3,"79-136-9840",378,25
3,"79-350-5841",299,40
3,"79-400-6216",417,20
3,"79-428-8753",400,50
3,"79-569-8856",306,20
3,"79-741-0770",330,50
3,"79-884-8810",336,50
3,"80-020-8041",408,40
3,"80-025-6757",363,50
3,"80-039-1261",236,50
3,"80-072-8774",265,35
3,"80-227-6886",376,50
3,"80-334-0215",336,50
3,"80-374-5711",354,25
3,"80-375-9075",282,20
3,"80-441-7249",296,40
3,"80-459-5950",284,25
3,"80-658-6456",357,50
3,"80-698-0324",377,20
3,"80-988-4653",355,50
3,"81-268-5905",350,35
3,"81-354-4203",383,35
3,"81-573-0943",355,20
3,"81-578-7404",410,20
3,"81-605-6246",376,35
3,"81-844-2979",343,50
3,"82-041-7211",377,20
3,"82-231-4245",339,40
3,"82-243-3180",303,20
3,"82-342-7339",281,20
3,"82-380-5378",270,20
3,"82-395-5070",394,20
3,"82-538-4809",348,50
3,"82-678-8097",278,20
3,"82-711-0772",378,20
3,"82-811-7988",250,20
3,"82-931-7126",390,50
3,"82-948-2298",363,50
3,"82-977-7752",425,50
3,"83-108-1174",364,20
3,"83-117-7658",399,50
3,"83-321-7887",397,20
3,"83-553-9523",349,20
3,"83-556-0996",379,40
3,"83-568-3475",370,35
3,"83-573-4586",285,20
3,"83-625-3618",300,50
3,"83-704-6367",442,25
3,"83-716-2177",259,35
3,"83-727-0814",274,40
3,"83-763-5038",406,20
3,"83-917-7384",365,50
3,"83-966-3280",330,35
3,"84-075-7647",329,20
3,"84-151-2114",342,40
3,"84-198-7276",371,20
3,"84-269-9130",345,40
3,"84-272-0790",367,50
3,"84-327-7787",255,20
3,"84-546-7624",254,50
3,"84-624-0201",371,40
3,"84-629-1532",336,25
3,"85-207-4164",403,50
3,"85-212-2729",309,20
3,"85-237-3505",246,25
3,"85-440-3667",412,20
3,"85-510-2915",282,20
3,"85-561-4694",233,50
3,"85-781-5386",366,35
3,"85-806-0613",367,20
3,"85-806-8672",328,25
3,"85-835-3445",381,20
3,"86-257-4613",368,40
3,"86-273-9377",408,40
3,"86-330-0214",270,25
3,"86-482-6451",291,25
3,"86-672-4191",241,20
3,"86-692-2312",425,20
3,"86-978-6666",278,40
3,"87-013-6488",389,40
3,"87-097-5691",312,25
3,"87-104-0187",284,40
3,"87-199-2743",430,50
3,"87-272-6544",388,20
3,"87-391-9658",408,20
3,"87-423-8486",346,40
3,"87-675-1506",424,50
3,"87-698-0944",309,50
3,"87-762-1317",437,20
3,"87-791-5803",420,35
3,"87-903-3486",304,20
3,"87-997-0228",248,50
3,"88-069-5486",305,35
3,"88-183-5781",345,20
3,"88-304-2855",313,50
3,"88-401-3700",373,50
3,"88-408-0310",412,20
3,"88-586-8797",251,50
3,"88-602-8210",279,20
3,"88-746-9468",281,50
3,"88-807-8431",290,35
3,"88-951-9038",295,25
3,"88-977-0175",370,20
3,"89-181-4523",374,40
3,"89-328-9019",418,40
3,"89-335-0155",372,40
3,"89-388-3239",317,50
3,"89-543-3456",321,50
3,"89-602-6755",412,20
3,"89-624-7462",296,50
3,"89-673-1543",417,20
3,"89-713-6071",354,20
3,"89-922-4773",394,40
3,"90-128-7973",377,40
3,"90-303-1821",296,50
3,"90-343-9640",365,20
3,"90-492-0564",371,50
3,"90-737-0044",282,40
3,"90-773-9557",257,20
3,"90-865-9150",441,40
3,"91-105-7317",337,50
3,"91-127-7489",330,50
3,"91-257-3672",259,35
3,"91-290-9062",322,20
3,"91-417-0366",387,50
3,"91-426-3204",234,35
3,"91-553-1774",271,20
3,"91-848-0606",366,50
3,"92-152-5820",315,25
3,"92-291-7089",246,20
3,"92-362-3567",373,50
3,"92-455-2959",280,25
3,"92-551-8504",237,40
3,"92-652-3737",251,50
3,"92-791-0606",345,40
3,"92-837-8839",315,20
3,"92-995-8689",419,20
3,"93-014-4256",257,50
3,"93-015-0811",423,50
3,"93-166-3169",354,25
3,"93-198-5984",238,50
3,"93-218-8108",319,20
3,"93-342-8794",298,40
3,"93-571-7294",261,40
3,"93-682-2069",277,50
3,"93-772-3085",255,50
3,"93-813-2419",328,20
3,"93-815-0565",378,20
3,"93-966-7754",434,50
3,"94-020-6982",442,35
3,"94-029-2717",392,50
3,"94-071-2261",291,50
3,"94-092-3355",434,50
3,"94-190-5193",400,50
3,"94-355-3070",258,35
3,"94-525-6925",260,20
3,"94-528-8088",262,35
3,"94-598-3383",359,40
3,"94-697-2396",299,20
3,"95-090-2788",293,20
3,"95-130-9020",282,20
3,"95-252-9619",219,50
3,"95-262-6208",295,25
3,"95-349-0828",405,20
3,"95-356-1566",380,50
3,"95-357-2870",417,40
3,"95-449-1286",337,20
3,"95-640-0293",410,40
3,"95-738-4658",406,25
3,"96-164-0607",422,20
3,"96-209-1739",282,20
3,"96-334-2593",405,25
3,"96-503-7712",377,20
3,"96-682-8546",300,20
3,"96-774-0457",317,35
3,"96-961-2193",297,40
3,"97-040-3822",403,20
3,"97-093-4278",301,20
3,"97-300-7511",378,20
3,"97-710-2449",316,20
3,"97-772-2336",391,50
3,"98-064-4465",363,20
3,"98-148-0940",291,20
3,"98-235-2711",412,50
3,"98-445-7372",437,35
3,"98-499-2220",366,20
3,"98-556-5323",281,50
3,"98-575-4736",360,50
3,"98-652-9569",301,20
3,"98-858-6323",348,20
3,"98-909-9395",287,20
3,"99-033-5661",293,40
3,"99-048-8310",313,50
3,"99-137-1730",264,40
3,"99-194-5600",346,50
3,"99-420-3592",273,20
3,"99-543-5039",315,50
3,"99-561-4871",311,35
3,"99-894-4351",407,40
3,"99-961-0767",415,20
4,"00-119-8780",418,35
4,"00-215-7434",244,20
4,"00-357-2313",315,20
4,"00-366-9496",261,50
4,"00-405-7428",324,50
4,"00-440-9568",439,50
4,"00-534-9775",404,25
4,"00-641-8691",232,25
4,"00-842-9790",258,20
4,"00-963-2193",410,20
4,"01-018-6418",349,20
4,"01-026-2772",290,50
4,"01-050-2246",310,50
4,"01-144-5960",305,35
4,"01-173-0029",267,50
4,"01-439-6231",325,20
4,"01-703-8441",305,40
4,"01-820-5784",438,20
4,"01-839-6534",356,40
4,"01-903-5373",307,50
4,"02-034-6209",418,20
4,"02-085-7218",368,20
4,"02-170-5225",303,40
4,"02-275-6061",412,50
4,"02-484-0206",253,40
4,"02-559-8196",372,50
4,"02-575-1980",342,50
4,"02-655-3240",310,40
4,"02-888-9412",380,50
4,"02-895-7781",276,40
4,"02-920-4829",279,20
4,"02-974-8526",320,50
4,"03-043-9933",326,50
4,"03-061-1344",240,35
4,"03-149-9760",393,20
4,"03-276-3931",229,50
4,"03-441-4252",233,20
4,"03-597-9488",321,20
4,"03-833-3577",315,50
4,"03-919-9890",324,35
4,"03-940-0630",412,20
4,"04-001-1793",311,25
4,"04-038-1547",336,20
4,"04-104-6993",250,20
4,"04-240-2226",373,20
4,"04-277-5245",333,40
4,"04-293-6969",259,50
4,"04-453-5485",374,50
4,"04-542-3863",369,40
4,"04-637-8815",304,50
4,"04-758-0410",300,40
4,"05-184-4175",319,25
4,"05-193-8096",429,50
4,"05-334-2923",324,40
4,"05-425-0746",268,50
4,"05-498-7751",412,50
4,"05-899-1428",304,20
4,"06-068-6793",352,20
4,"06-336-5482",253,35
4,"06-340-6856",292,40
4,"06-503-5891",382,20
4,"06-611-5454",374,20
4,"06-655-5498",381,40
4,"06-690-2335",274,40
4,"06-706-6490",252,25
4,"06-731-2162",419,50
4,"06-797-4963",364,50
4,"06-858-5680",249,20
4,"06-955-3428",345,40
4,"06-996-3221",335,20
4,"07-074-1196",292,50
4,"07-219-8017",314,20
4,"07-337-9889",309,50
4,"07-389-5740",356,20
4,"07-617-6934",287,40
4,"07-679-1199",438,50
4,"07-834-3320",328,20
4,"07-846-4804",371,40
4,"07-858-5487",329,20
4,"07-970-9352",275,50
4,"08-114-3922",411,35
4,"08-196-2703",262,50
4,"08-213-2058",391,20
4,"08-226-5155",336,50
4,"08-396-2704",379,40
4,"08-495-6853",335,20
4,"08-519-5579",372,50
4,"08-573-9997",391,50
4,"08-637-9335",386,50
4,"08-703-1382",396,50
4,"08-725-8156",275,35
4,"08-940-8578",351,50
4,"09-101-1740",406,40
4,"09-286-8107",441,20
4,"09-335-7793",409,40
4,"09-536-2626",247,20
4,"09-618-2842",272,40
4,"09-622-7119",341,35
4,"09-712-3630",372,50
4,"10-002-6494",414,50
4,"10-034-7654",245,40
4,"10-137-9759",393,50
4,"10-218-2680",406,20
4,"10-249-7928",288,40
4,"10-255-8579",374,40
4,"10-378-9729",435,50
4,"10-445-0741",314,35
4,"10-555-5971",393,20
4,"10-617-7581",328,20
4,"10-626-8536",281,40
4,"10-768-2443",412,20
4,"10-854-5467",338,20
4,"11-032-9778",248,50
4,"11-053-0107",426,50
4,"11-073-0189",296,50
4,"11-155-7826",332,25
4,"11-316-8405",333,50
4,"11-325-7396",299,50
4,"11-338-4598",312,50
4,"11-581-9869",235,50
4,"11-604-6002",314,20
4,"11-733-1756",292,40
4,"11-745-3025",412,50
4,"11-766-8738",324,50
4,"11-815-7923",297,20
4,"11-922-3342",257,25
4,"12-046-2988",324,20
4,"12-093-9863",271,40
4,"12-239-9399",281,50
4,"12-342-4482",416,35
4,"12-439-8428",357,50
4,"12-714-5135",352,20
4,"12-798-9401",379,20
4,"12-828-1063",319,20
4,"12-998-3882",373,20
4,"13-144-2169",292,50
4,"13-202-4809",425,50
4,"13-409-9040",252,25
4,"13-673-7016",327,50
4,"13-798-3397",252,20
4,"13-844-2178",255,35
4,"13-888-0149",404,50
4,"13-962-6263",301,50
4,"13-980-8804",253,50
4,"14-115-8371",285,20
4,"14-305-5348",381,20
4,"14-305-9690",256,40
4,"14-331-3739",338,20
4,"14-489-8669",337,40
4,"14-521-4167",426,20
4,"14-550-2152",285,25
4,"14-681-7035",385,25
4,"14-844-4138",234,25
4,"15-045-8444",338,25
4,"15-144-9413",256,50
4,"15-169-8058",262,40
4,"15-240-6267",398,50
4,"15-562-3712",331,50
4,"15-679-3935",319,50
4,"15-796-3130",377,20
4,"15-797-4824",266,50
4,"15-846-7959",361,50
4,"15-884-7413",293,50
4,"15-905-7750",349,50
4,"16-187-5729",327,25
4,"16-354-8122",265,20
4,"16-380-0753",273,50
4,"16-499-5059",277,50
4,"16-632-1308",396,25
4,"17-002-4721",362,50
4,"17-022-9721",312,50
4,"17-236-0566",428,50
4,"17-253-5688",384,20
4,"17-265-1899",368,50
4,"17-274-6898",364,20
4,"17-395-1121",392,50
4,"17-493-4579",363,40
4,"17-504-3699",277,50
4,"17-647-0503",357,35
4,"18-107-7886",365,20
4,"18-199-5799",318,20
4,"18-278-2383",434,20
4,"19-021-5024",447,50
4,"19-047-4239",306,50
4,"19-112-1616",282,50
4,"19-214-5762",313,50
4,"19-244-9890",338,25
4,"19-323-0506",260,35
4,"19-377-5021",394,35
4,"19-610-2236",432,20
4,"19-672-8982",311,20
4,"19-854-3663",375,50
4,"19-967-0632",449,40
4,"20-022-3173",419,40
4,"20-031-0532",380,50
4,"20-054-3716",286,20
4,"20-225-3930",390,25
4,"20-283-0111",277,50
4,"20-325-1965",283,50
4,"20-387-7746",378,40
4,"20-405-4865",312,20
4,"20-448-2972",415,50
4,"21-013-3508",262,50
4,"21-120-6238",356,40
4,"21-252-1360",256,20
4,"21-633-8696",277,40
4,"21-650-9319",270,20
4,"21-693-8216",287,20
4,"21-718-6746",447,50
4,"21-816-1004",259,25
4,"21-890-2826",384,20
4,"21-993-5632",353,50
4,"22-083-3347",409,40
4,"22-141-9798",276,40
4,"22-266-9291",427,35
4,"22-319-1377",262,40
4,"22-329-7791",377,50
4,"22-621-2774",275,50
4,"22-760-4605",447,20
4,"22-778-3553",283,20
4,"22-849-2551",397,50
4,"22-895-6595",344,40
4,"23-070-2433",447,40
4,"23-265-8144",352,20
4,"23-395-3157",270,20
4,"24-009-1208",397,25
4,"24-143-4957",286,20
